"id","name","nationality","nat_position","nat_kit","club","club_position","club_kit","club_join","contract_expiration","rate","height","weight","pref_foot","birth","age","pref_position"
731,"Wylan Cyprien","France","NULL","NULL","OGC Nice","Sub",25,"07/27/2016",2021,78,"180 cm","75 kg","Right","01/28/1995",22,"CM/CAM"
732,"Diego Llorente","Spain","NULL","NULL","Málaga CF","Sub",5,"07/08/2014",2020,78,"185 cm","74 kg","Right","08/16/1993",23,"CB/RB"
733,"Alex Telles","Brazil","NULL","NULL","FC Porto","LB",13,"07/13/2016",2021,78,"181 cm","71 kg","Left","12/15/1992",24,"LB"
734,"Timo Werner","Germany","NULL","NULL","RB Leipzig","Sub",11,"07/01/2016",2020,78,"180 cm","75 kg","Right","03/06/1996",21,"ST"
735,"André Hahn","Germany","NULL","NULL","Bor. Mgladbach","Sub",28,"07/01/2014",2018,78,"185 cm","80 kg","Right","08/13/1990",26,"ST/RM"
736,"Paulo Oliveira","Portugal","NULL","NULL","Sporting CP","LCB",15,"07/01/2014",2019,78,"187 cm","82 kg","Right","01/01/1992",25,"CB"
737,"Rachid Ghezzal","Algeria","NULL","NULL","Olym. Lyonnais","RW",11,"07/01/2012",2017,77,"182 cm","65 kg","Left","05/09/1992",24,"RW"
738,"Grimaldo","Spain","NULL","NULL","SL Benfica","Sub",3,"01/04/2016",2021,78,"176 cm","71 kg","Left","09/20/1995",21,"LB"
739,"Kevin Wimmer","Austria","Sub",5,"Spurs","Sub",27,"07/01/2015",2021,78,"187 cm","92 kg","Left","11/15/1992",24,"CB"
740,"Tiago Volpi","Brazil","NULL","NULL","Querétaro","GK",1,"12/30/2014",2022,78,"185 cm","89 kg","Right","12/19/1990",26,"GK"
741,"Joël Veltman","Netherlands","Sub",12,"Ajax","RB",3,"07/01/2011",2018,78,"182 cm","73 kg","Right","01/15/1992",25,"RB/CB"
742,"Sead Kolašinac","Bosnia Herzegovina","NULL","NULL","FC Schalke 04","LB",6,"07/01/2012",2017,78,"183 cm","85 kg","Left","06/20/1993",23,"LB/LM"
743,"Guido Pizarro","Argentina","Sub",5,"Tigres","LDM",19,"07/15/2013",2019,78,"186 cm","74 kg","Right","02/26/1990",27,"CDM/CM"
744,"Michael Keane","England","Sub",17,"Burnley","RCB",5,"01/08/2015",2018,79,"188 cm","82 kg","Right","01/11/1993",24,"CB"
745,"Jesse Lingard","England","Sub",21,"Manchester Utd","Sub",14,"07/01/2010",2018,78,"174 cm","65 kg","Right","12/15/1992",24,"RM/CAM"
746,"Bigas","Spain","NULL","NULL","UD Las Palmas","LCB",17,"07/13/2015",2021,78,"181 cm","78 kg","Left","09/15/1990",26,"CB/CDM"
747,"Vlad Chiriches","Romania","RCB",6,"Napoli","Sub",21,"07/30/2015",2020,78,"184 cm","75 kg","Right","11/14/1989",27,"CB/RB"
748,"Ben Davies","Wales","LCB",4,"Spurs","Sub",33,"07/23/2014",2021,78,"182 cm","76 kg","Left","04/24/1993",23,"LB/CB"
749,"Carlos Sánchez","Uruguay","RM",5,"Monterrey","CAM",13,"01/01/2016",2018,78,"170 cm","66 kg","Right","12/02/1984",32,"RM/CAM"
750,"Santiago Gentiletti","Argentina","NULL","NULL","Genoa","Sub",3,"07/19/2016",2019,78,"184 cm","79 kg","Left","01/09/1985",32,"CB"
751,"Takashi Inui","Japan","NULL","NULL","SD Eibar","LM",8,"08/26/2015",2018,78,"169 cm","63 kg","Right","06/04/1988",28,"LM/RM"
752,"Raúl Jiménez","Mexico","Sub",9,"SL Benfica","Sub",9,"08/13/2015",2020,78,"190 cm","76 kg","Right","05/05/1991",25,"ST"
753,"Joel Campbell","Costa Rica","NULL","NULL","Sporting CP","Sub",7,"08/19/2011",2018,78,"178 cm","72 kg","Left","02/10/1992",25,"RM/CAM"
754,"Mário Rui","Portugal","NULL","NULL","Roma","Sub",22,"08/06/2014",2021,78,"170 cm","63 kg","Left","05/27/1991",25,"LB"
755,"MBaye Niang","France","NULL","NULL","Watford","Sub",21,"08/28/2012",2019,78,"184 cm","75 kg","Right","12/19/1994",22,"LW/ST"
756,"Christoph Kramer","Germany","NULL","NULL","Bor. Mgladbach","Sub",6,"07/01/2016",2021,78,"191 cm","76 kg","Right","02/19/1991",26,"CDM/CM"
757,"Konstantinos Fortounis","Greece","CAM",10,"Olympiakos CFP","CAM",7,"07/21/2014",2018,78,"183 cm","70 kg","Right","10/16/1992",24,"CAM/LW"
758,"Joãozinho","Brazil","NULL","NULL","FC Krasnodar","LW",22,"01/01/2011",2018,78,"166 cm","61 kg","Left","12/25/1988",28,"LM/LW/LB"
759,"André Carrillo","Peru","RM",18,"SL Benfica","Sub",15,"07/01/2016",2021,78,"180 cm","73 kg","Right","06/14/1991",25,"RM/LM"
760,"Rodrigo Moledo","Brazil","NULL","NULL","Panathinaikos","LCB",31,"01/29/2016",2018,78,"188 cm","84 kg","Right","10/27/1987",29,"CB"
761,"Johannes Geis","Germany","NULL","NULL","FC Schalke 04","Sub",5,"07/01/2015",2019,78,"181 cm","81 kg","Right","08/17/1993",23,"CDM/CM"
762,"Salif Sané","Senegal","NULL","NULL","Hannover 96","LCB",5,"07/01/2013",2020,78,"196 cm","85 kg","Right","08/25/1990",26,"CB/CDM"
763,"Milan Badelj","Croatia","NULL","NULL","Fiorentina","LCM",5,"09/01/2014",2018,78,"186 cm","76 kg","Right","02/25/1989",28,"CM/CDM"
764,"Agustín Marchesín","Argentina","NULL","NULL","América","GK",1,"01/01/2017",2017,78,"188 cm","85 kg","Right","03/16/1988",29,"GK"
765,"Lukasz Teodorczyk","Poland","Sub",14,"RSC Anderlecht","ST",91,"08/27/2014",2019,78,"185 cm","76 kg","Right","06/03/1991",25,"ST"
766,"Nacer Chadli","Belgium","NULL","NULL","West Brom","LM",22,"08/29/2016",2020,78,"187 cm","80 kg","Right","08/02/1989",27,"LM/CAM"
767,"Cristian Tello","Spain","NULL","NULL","Fiorentina","Sub",16,"01/01/2012",2018,78,"178 cm","65 kg","Right","08/19/1991",25,"RM/LM"
768,"Bruno","Spain","NULL","NULL","Real Betis","LCB",4,"07/08/2014",2019,78,"185 cm","86 kg","Right","05/24/1990",26,"CB"
769,"Sebastian Rode","Germany","NULL","NULL","Bor. Dortmund","Sub",18,"07/01/2016",2020,78,"179 cm","75 kg","Right","10/11/1990",26,"CDM/CM"
770,"Nicolai Jørgensen","Denmark","LS",9,"Feyenoord","ST",9,"07/01/2016",2021,78,"190 cm","86 kg","Right","01/15/1991",26,"ST"
771,"John Guidetti","Sweden","Sub",9,"Celta Vigo","ST",9,"07/11/2015",2020,78,"185 cm","79 kg","Right","04/15/1992",24,"ST"
772,"Bruno Martins Indi","Netherlands","Sub",13,"Stoke City","LCB",15,"07/20/2014",2018,78,"185 cm","80 kg","Left","02/08/1992",25,"CB"
773,"Jordy Clasie","Netherlands","NULL","NULL","Southampton","Sub",4,"07/15/2015",2020,78,"169 cm","66 kg","Right","06/27/1991",25,"CM/CDM"
774,"Charles Aránguiz","Chile","RCM",20,"Bayer 04","Sub",20,"08/13/2015",2020,78,"171 cm","71 kg","Right","04/17/1989",27,"CM/CDM"
775,"Mathew Ryan","Australia","GK",1,"KRC Genk","GK",26,"07/21/2015",2021,78,"184 cm","82 kg","Right","04/08/1992",24,"GK"
776,"Rogelio Funes Mori","Argentina","NULL","NULL","Monterrey","ST",7,"06/12/2015",2020,78,"184 cm","81 kg","Right","03/05/1991",26,"ST"
777,"Aymen Abdennour","Tunisia","NULL","NULL","Valencia CF","Sub",23,"08/29/2015",2020,78,"187 cm","84 kg","Left","08/06/1989",27,"CB/LB"
778,"Mexer","Mozambique","NULL","NULL","Stade Rennais","RCB",4,"07/01/2014",2019,78,"185 cm","78 kg","Right","09/08/1988",28,"CB"
779,"Enzo Pérez","Argentina","Sub",8,"Valencia CF","RCM",8,"01/01/2015",2019,78,"177 cm","71 kg","Right","02/22/1986",31,"CM/CDM"
780,"Teófilo Gutiérrez","Colombia","NULL","NULL","Rosario Central","RS",29,"07/19/2015",2018,78,"178 cm","82 kg","Right","05/17/1985",31,"ST"
781,"Dorlan Pabón","Colombia","NULL","NULL","Monterrey","LW",8,"06/11/2014",2017,78,"168 cm","73 kg","Right","01/24/1988",29,"LW/CAM"
782,"Charlie Austin","England","NULL","NULL","Southampton","Sub",10,"01/16/2016",2020,78,"188 cm","84 kg","Right","07/05/1989",27,"ST"
783,"Borja Bastón","Spain","NULL","NULL","Swansea City","Sub",10,"08/11/2016",2021,78,"191 cm","82 kg","Right","08/25/1992",24,"ST"
784,"Sergi Enrich","Spain","NULL","NULL","SD Eibar","ST",9,"07/12/2015",2019,78,"181 cm","77 kg","Right","02/26/1990",27,"ST"
785,"Hernán Pérez","Paraguay","RCM",17,"RCD Espanyol","RM",17,"07/03/2015",2020,78,"180 cm","77 kg","Right","02/25/1989",28,"RM/LM"
786,"Thomas Delaney","Denmark","RCM",8,"Werder Bremen","LCM",6,"01/01/2017",2021,78,"182 cm","71 kg","Left","09/03/1991",25,"CM"
787,"Davy Pröpper","Netherlands","NULL","NULL","PSV","RCM",6,"07/13/2015",2020,78,"185 cm","72 kg","Right","09/02/1991",25,"CM"
788,"Cenk Tosun","Turkey","Sub",9,"Besiktas","ST",23,"07/01/2014",2019,78,"183 cm","78 kg","Right","06/07/1991",25,"ST"
789,"Koen Casteels","Belgium","NULL","NULL","VfL Wolfsburg","Sub",28,"01/21/2015",2019,78,"197 cm","86 kg","Left","06/25/1992",24,"GK"
790,"Emanuele Giaccherini","Italy","NULL","NULL","Napoli","Sub",4,"07/18/2016",2019,78,"167 cm","60 kg","Right","05/05/1985",31,"LW/CM"
791,"Allan Nyom","Cameroon","NULL","NULL","West Brom","RB",2,"08/31/2016",2020,78,"189 cm","81 kg","Right","05/10/1988",28,"LB/RB"
792,"Kevin Vogt","Germany","NULL","NULL","1899 Hoffenheim","CB",22,"07/01/2016",2020,78,"194 cm","85 kg","Right","09/23/1991",25,"CB/CDM"
793,"Fontàs","Spain","NULL","NULL","Celta Vigo","Sub",3,"07/01/2013",2019,78,"186 cm","89 kg","Left","11/14/1989",27,"CB"
794,"Lamine Sané","Senegal","NULL","NULL","Werder Bremen","RCB",26,"08/04/2016",2019,78,"192 cm","77 kg","Right","03/22/1987",30,"CB/CDM"
795,"Gökhan Töre","Turkey","NULL","NULL","West Ham","Sub",17,"08/11/2014",2019,78,"176 cm","70 kg","Left","01/20/1992",25,"RM/LM"
796,"Fredy Montero","Colombia","NULL","NULL","Whitecaps FC","ST",12,"02/01/2016",2018,78,"176 cm","73 kg","Right","07/26/1987",29,"ST/CF"
797,"Celso Borges","Costa Rica","NULL","NULL","RC Deportivo","LDM",22,"01/14/2015",2019,78,"184 cm","82 kg","Right","05/27/1988",28,"CDM/CM"
798,"Michail Antonio","England","NULL","NULL","West Ham","LM",30,"09/01/2015",2020,79,"180 cm","79 kg","Right","03/28/1990",27,"ST/RM"
799,"Etxeita","Spain","NULL","NULL","Athletic Bilbao","Sub",16,"07/02/2013",2018,78,"185 cm","79 kg","Right","10/31/1987",29,"CB"
800,"Julian Baumgartlinger","Austria","Sub",14,"Bayer 04","Sub",15,"07/01/2016",2020,78,"183 cm","82 kg","Right","01/02/1988",29,"CDM"
801,"Mehmet Ekici","Turkey","NULL","NULL","Trabzonspor","Sub",8,"08/18/2014",2017,77,"180 cm","79 kg","Right","03/25/1990",27,"CAM/CDM"
802,"Muniain","Spain","NULL","NULL","Athletic Bilbao","LW",10,"08/01/2009",2019,78,"169 cm","63 kg","Right","12/19/1992",24,"LW/CAM"
803,"Susaeta","Spain","NULL","NULL","Athletic Bilbao","Sub",14,"06/01/2007",2017,78,"179 cm","68 kg","Right","12/14/1987",29,"RW/LW"
804,"Etrit Berisha","Albania","NULL","NULL","Atalanta","GK",1,"09/02/2013",2017,78,"194 cm","92 kg","Left","03/10/1989",28,"GK"
805,"Yannick Bolasie","DR Congo","NULL","NULL","Everton","Sub",14,"08/15/2016",2021,78,"185 cm","84 kg","Right","05/24/1989",27,"RM/LM"
806,"Miguel Lopes","Portugal","NULL","NULL","Akhisarspor","RB",13,"01/01/2013",2018,78,"182 cm","83 kg","Right","12/19/1986",30,"RB"
807,"Senad Lulic","Bosnia Herzegovina","NULL","NULL","Lazio","Sub",19,"07/01/2011",2020,78,"183 cm","78 kg","Right","01/18/1986",31,"CM/LM"
808,"Rochina","Spain","NULL","NULL","Rubin Kazan","CAM",21,"07/20/2016",2020,78,"182 cm","76 kg","Left","03/23/1991",26,"CAM/RM"
809,"Omar El Kaddouri","Morocco","NULL","NULL","Empoli","CAM",10,"01/31/2017",2021,78,"185 cm","74 kg","Right","08/21/1990",26,"CM/CAM"
810,"Denis Glushakov","Russia","NULL","NULL","Spartak Moscow","LDM",8,"07/01/2013",2019,78,"182 cm","82 kg","Right","01/27/1987",30,"CDM/CAM"
811,"Carlos Zambrano","Peru","NULL","NULL","Rubin Kazan","RCB",25,"07/03/2016",2020,78,"185 cm","83 kg","Right","07/10/1989",27,"CB"
812,"Mame Diouf","Senegal","NULL","NULL","Stoke City","Sub",18,"07/01/2014",2018,78,"185 cm","79 kg","Right","12/16/1987",29,"ST/LM"
813,"Onur Kivrak","Turkey","Sub",12,"Trabzonspor","GK",1,"01/15/2008",2020,78,"187 cm","74 kg","Right","01/01/1988",29,"GK"
814,"Jefferson Montero","Ecuador","Sub",7,"Swansea City","Sub",20,"07/24/2014",2020,78,"169 cm","64 kg","Right","09/01/1989",27,"LM/LW"
815,"Keisuke Honda","Japan","NULL","NULL","Milan","Sub",10,"01/03/2014",2017,78,"182 cm","76 kg","Left","06/13/1986",30,"RW/CAM"
816,"Bernardo Espinosa","Colombia","NULL","NULL","Middlesbrough","Sub",5,"06/30/2016",2020,78,"192 cm","84 kg","Right","07/11/1989",27,"CB"
817,"Marco Fabián","Mexico","NULL","NULL","Eint. Frankfurt","Sub",10,"01/01/2016",2019,78,"168 cm","65 kg","Right","07/21/1989",27,"CAM/LM"
818,"Ivelin Popov","Bulgaria","CAM",10,"Spartak Moscow","Sub",71,"07/01/2015",2019,78,"182 cm","78 kg","Right","10/26/1987",29,"CAM/LM"
819,"Joe Allen","Wales","CM",7,"Stoke City","CAM",4,"07/26/2016",2021,78,"168 cm","62 kg","Right","03/14/1990",27,"CM/CDM"
820,"Romain Thomas","France","NULL","NULL","Angers SCO","LCB",24,"06/27/2013",2019,78,"193 cm","84 kg","Left","06/12/1988",28,"CB"
821,"Mehdi Carcela-González","Morocco","NULL","NULL","Granada CF","RM",16,"08/31/2016",2020,78,"176 cm","67 kg","Left","07/01/1989",27,"RM/RW"
822,"Sandro Wagner","Germany","NULL","NULL","1899 Hoffenheim","RS",14,"07/01/2016",2019,78,"194 cm","87 kg","Right","11/29/1987",29,"ST"
823,"Pablo Piatti","Argentina","NULL","NULL","RCD Espanyol","LM",19,"07/06/2011",2019,78,"163 cm","63 kg","Left","03/31/1989",27,"LM/LW"
824,"Eric Maxim Choupo-Moting","Cameroon","NULL","NULL","FC Schalke 04","LM",13,"07/05/2014",2017,78,"191 cm","91 kg","Right","03/23/1989",28,"LM/ST"
825,"Sebastian Langkamp","Germany","NULL","NULL","Hertha BSC","RCB",15,"07/01/2013",2019,78,"191 cm","85 kg","Right","01/15/1988",29,"CB"
826,"Neven Subotic","Serbia","NULL","NULL","1. FC Köln","LCB",2,"07/01/2008",2018,78,"191 cm","83 kg","Right","12/10/1988",28,"CB"
827,"Fabian Delph","England","NULL","NULL","Manchester City","Sub",18,"07/17/2015",2020,78,"174 cm","60 kg","Left","11/21/1989",27,"CM"
828,"Raúl Bobadilla","Paraguay","NULL","NULL","FC Augsburg","ST",25,"08/15/2013",2020,78,"181 cm","88 kg","Right","06/18/1987",29,"ST/RM"
829,"Troy Deeney","England","NULL","NULL","Watford","LS",9,"08/01/2010",2021,78,"183 cm","90 kg","Right","06/29/1988",28,"ST"
830,"Håvard Nordtveit","Norway","RCM",6,"West Ham","Sub",4,"07/01/2016",2021,78,"188 cm","83 kg","Right","06/21/1990",26,"CB/RB"
831,"Balázs Dzsudzsák","Hungary","RM",7,"Free Agents","Res",99,"08/07/2016",2018,78,"179 cm","72 kg","Left","12/23/1986",30,"LM/RM"
832,"Andy Carroll","England","NULL","NULL","West Ham","ST",9,"06/19/2013",2019,78,"191 cm","79 kg","Left","01/06/1989",28,"ST"
833,"Borek Dockal","Czech Republic","LDM",9,"Free Agents","Res",99,"08/13/2013",2020,78,"182 cm","72 kg","Right","09/30/1988",28,"CAM/CM"
834,"Marek Suchý","Czech Republic","Sub",17,"FC Basel","RCB",17,"07/01/2014",2019,78,"183 cm","76 kg","Right","03/29/1988",29,"CB"
835,"Luiz Adriano","Brazil","NULL","NULL","Spartak Moscow","Sub",12,"01/25/2017",2020,78,"182 cm","71 kg","Right","04/12/1987",29,"ST"
836,"Guilherme","Russia","NULL","NULL","Lokomotiv Moscow","GK",1,"08/22/2007",2017,78,"197 cm","78 kg","Right","12/12/1985",31,"GK"
837,"Ki Sung Yueng","Korea Republic","NULL","NULL","Swansea City","Sub",4,"08/24/2012",2018,78,"186 cm","75 kg","Right","01/24/1989",28,"CM/CDM"
838,"Ruud Vormer","Netherlands","NULL","NULL","Club Brugge","RCM",25,"09/01/2014",2020,78,"178 cm","81 kg","Right","05/11/1988",28,"CM"
839,"Etienne Capoue","France","NULL","NULL","Watford","RCM",29,"07/06/2015",2019,78,"190 cm","87 kg","Right","07/11/1988",28,"CDM/CM"
840,"Paul Baysse","France","NULL","NULL","OGC Nice","RCB",4,"08/07/2015",2018,78,"187 cm","85 kg","Right","05/18/1988",28,"CB/RB"
841,"Cristian Zapata","Colombia","LCB",2,"Milan","Sub",17,"07/01/2013",2019,78,"186 cm","78 kg","Right","09/30/1986",30,"CB"
842,"Dieumerci Mbokani","DR Congo","NULL","NULL","Hull City","Sub",18,"07/01/2013",2017,78,"185 cm","73 kg","Right","11/22/1985",31,"ST"
843,"Marouane Fellaini","Belgium","Sub",8,"Manchester Utd","Sub",27,"09/02/2013",2018,78,"194 cm","85 kg","Right","11/22/1987",29,"CM/CDM"
844,"Nahuel Guzmán","Argentina","Sub",23,"Tigres","GK",1,"07/04/2014",2017,78,"193 cm","93 kg","Right","02/10/1986",31,"GK"
845,"Adrián Ramos","Colombia","NULL","NULL","Granada CF","ST",7,"07/01/2014",2018,78,"185 cm","74 kg","Right","01/22/1986",31,"ST/RW"
846,"Baiano","Brazil","NULL","NULL","SC Braga","Sub",15,"07/01/2011",2018,78,"177 cm","69 kg","Right","02/23/1987",30,"RB"
847,"Jan Durica","Slovakia","NULL","NULL","Trabzonspor","Sub",4,"07/22/2016",2018,78,"188 cm","86 kg","Left","12/10/1981",35,"CB"
848,"Pedro León","Spain","NULL","NULL","SD Eibar","RM",21,"07/05/2016",2018,78,"183 cm","73 kg","Right","11/24/1986",30,"RM/LM"
849,"Zlatko Junuzovic","Austria","RCM",10,"Werder Bremen","RCM",16,"01/27/2012",2018,78,"172 cm","69 kg","Right","09/26/1987",29,"CM/LM"
850,"Luca Antonelli","Italy","NULL","NULL","Milan","Sub",31,"02/02/2015",2018,77,"184 cm","79 kg","Left","02/11/1987",30,"LB/LM"
851,"Victor Moses","Nigeria","NULL","NULL","Chelsea","RWB",15,"08/24/2012",2021,78,"177 cm","85 kg","Right","12/12/1990",26,"RWB/LM"
852,"Zurutuza","France","NULL","NULL","Real Sociedad","LCM",17,"11/01/2008",2019,78,"186 cm","78 kg","Right","07/19/1986",30,"CM/LW"
853,"Fraser Forster","England","Sub",23,"Southampton","GK",1,"08/09/2014",2021,78,"201 cm","93 kg","Right","03/17/1988",29,"GK"
854,"Lasse Schøne","Denmark","LCM",19,"Ajax","CDM",20,"07/01/2012",2019,78,"176 cm","75 kg","Right","05/27/1986",30,"CM/RW"
855,"James McArthur","Scotland","CAM",10,"Crystal Palace","Sub",18,"09/01/2014",2018,78,"178 cm","64 kg","Right","10/07/1987",29,"CDM/CAM"
856,"Mario Suárez","Spain","NULL","NULL","Valencia CF","Sub",7,"01/30/2016",2020,78,"188 cm","80 kg","Right","02/24/1987",30,"CM/CB"
857,"Steven Defour","Belgium","NULL","NULL","Burnley","LM",16,"08/16/2016",2019,78,"175 cm","72 kg","Right","04/15/1988",28,"CM"
858,"Diego Buonanotte","Argentina","NULL","NULL","Uni. Católica","CAM",18,"07/20/2016",2019,78,"161 cm","57 kg","Left","04/19/1988",28,"CAM"
859,"Tim Krul","Netherlands","NULL","NULL","AZ","GK",24,"07/07/2007",2018,78,"193 cm","84 kg","Left","04/03/1988",28,"GK"
860,"Jack Cork","England","NULL","NULL","Swansea City","CDM",24,"01/30/2015",2018,78,"185 cm","69 kg","Right","06/25/1989",27,"CDM/CM"
861,"Kenneth Vermeer","Netherlands","NULL","NULL","Feyenoord","Sub",1,"09/01/2014",2020,78,"182 cm","78 kg","Right","01/10/1986",31,"GK"
862,"Rafinha","Brazil","NULL","NULL","FC Bayern","Sub",13,"07/01/2011",2018,78,"172 cm","68 kg","Right","09/07/1985",31,"RB/CB"
863,"Salvatore Bocchetti","Italy","NULL","NULL","Spartak Moscow","LCB",16,"01/25/2013",2020,78,"186 cm","86 kg","Left","11/30/1986",30,"CB"
864,"Ignazio Abate","Italy","NULL","NULL","Milan","RB",20,"07/01/2009",2019,78,"180 cm","73 kg","Right","11/12/1986",30,"RB"
865,"Rasmus Elm","Sweden","NULL","NULL","Kalmar FF","RCM",6,"01/20/2015",2017,78,"184 cm","75 kg","Right","03/17/1988",29,"CM"
866,"Marco Ruben","Argentina","NULL","NULL","Rosario Central","LS",9,"01/15/2016",2019,78,"178 cm","75 kg","Right","10/26/1986",30,"ST"
867,"Jakub Blaszczykowski","Poland","RM",16,"VfL Wolfsburg","RB",14,"08/01/2016",2019,78,"176 cm","77 kg","Right","12/14/1985",31,"RM/RB"
868,"Adriano","Brazil","NULL","NULL","Besiktas","LB",3,"07/29/2016",2019,78,"172 cm","75 kg","Left","10/26/1984",32,"LB"
869,"Tom Heaton","England","Sub",13,"Burnley","GK",1,"07/01/2013",2020,79,"188 cm","86 kg","Right","04/15/1986",30,"GK"
870,"Oleksandr Kucher","Ukraine","NULL","NULL","Shakhtar Donetsk","RCB",5,"05/01/2006",2017,78,"184 cm","77 kg","Right","10/22/1982",34,"CB"
871,"Karim El Ahmadi","Morocco","NULL","NULL","Feyenoord","RCM",8,"09/01/2014",2019,78,"179 cm","78 kg","Right","01/27/1985",32,"CM"
872,"Javi García","Spain","NULL","NULL","Zenit","CDM",21,"08/14/2014",2019,78,"186 cm","82 kg","Right","02/08/1987",30,"CDM"
873,"David Abraham","Argentina","NULL","NULL","Eint. Frankfurt","RCB",19,"07/02/2015",2019,78,"188 cm","83 kg","Right","07/15/1986",30,"CB"
874,"Riccardo Montolivo","Italy","NULL","NULL","Milan","Res",18,"07/01/2012",2019,78,"181 cm","76 kg","Right","01/18/1985",32,"CDM/CM"
875,"Fabio Quagliarella","Italy","NULL","NULL","Sampdoria","LS",27,"07/01/2016",2019,78,"180 cm","79 kg","Right","01/31/1983",34,"ST"
876,"Jurado","Spain","NULL","NULL","RCD Espanyol","CAM",14,"07/04/2016",2019,78,"174 cm","76 kg","Right","06/29/1986",30,"LM/CM"
877,"Ezequiel Lavezzi","Argentina","Sub",22,"Free Agents","Res",99,"02/17/2016",2022,78,"173 cm","75 kg","Right","05/03/1985",31,"LW/RW"
878,"Christian Gentner","Germany","NULL","NULL","VfB Stuttgart","RCM",20,"07/01/2010",2019,78,"189 cm","81 kg","Right","08/14/1985",31,"CM/CDM"
879,"Laurent Ciman","Belgium","Sub",23,"Montreal Impact","LCB",23,"01/26/2015",2018,78,"184 cm","70 kg","Right","08/05/1985",31,"CB"
880,"Thomas Vermaelen","Belgium","Sub",4,"Roma","Sub",15,"08/11/2014",2019,78,"183 cm","80 kg","Left","11/14/1985",31,"CB/LB"
881,"Rodrigo Palacio","Argentina","NULL","NULL","Inter","Sub",8,"07/01/2012",2017,78,"175 cm","70 kg","Right","02/05/1982",35,"ST"
882,"Per Ciljan Skjelbred","Norway","NULL","NULL","Hertha BSC","LDM",3,"09/01/2014",2019,78,"175 cm","74 kg","Right","06/16/1987",29,"CDM/CM"
883,"Ashley Young","England","NULL","NULL","Manchester Utd","Sub",18,"07/01/2011",2018,78,"175 cm","65 kg","Right","07/09/1985",31,"LM/RB"
884,"Mark Noble","England","NULL","NULL","West Ham","RDM",16,"08/01/2004",2020,78,"180 cm","76 kg","Right","05/08/1987",29,"CM/CDM"
885,"Aaron Lennon","England","NULL","NULL","Everton","Sub",12,"09/01/2015",2018,78,"165 cm","63 kg","Right","04/16/1987",29,"RM"
886,"Christophe Jallet","France","Sub",2,"Olym. Lyonnais","RB",13,"07/23/2014",2018,78,"178 cm","70 kg","Right","10/31/1983",33,"RB"
887,"Sergey Ryzhikov","Russia","NULL","NULL","Rubin Kazan","GK",1,"01/01/2008",2017,78,"192 cm","92 kg","Right","09/19/1980",36,"GK"
888,"Soldado","Spain","NULL","NULL","Villarreal CF","RS",9,"08/17/2015",2018,78,"180 cm","74 kg","Right","05/27/1985",31,"ST"
889,"Oscar Wendt","Sweden","NULL","NULL","Bor. Mgladbach","LB",17,"07/01/2011",2018,78,"181 cm","82 kg","Left","10/24/1985",31,"LB/LM"
890,"Gökhan Gönül","Turkey","RB",7,"Besiktas","RB",77,"07/01/2016",2020,78,"175 cm","75 kg","Right","01/04/1985",32,"RB"
891,"José Sosa","Argentina","NULL","NULL","Milan","Sub",23,"08/17/2016",2018,78,"179 cm","71 kg","Right","06/19/1985",31,"CM/CAM"
892,"Ragnar Klavan","Estonia","NULL","NULL","Liverpool","Sub",17,"07/20/2016",2019,78,"187 cm","85 kg","Left","10/30/1985",31,"CB"
893,"Willy Caballero","Argentina","NULL","NULL","Manchester City","GK",13,"07/08/2014",2017,78,"186 cm","80 kg","Right","09/28/1981",35,"GK"
894,"Vágner Love","Brazil","NULL","NULL","Aytemiz Alanyaspor","ST",99,"08/31/2016",2018,78,"171 cm","72 kg","Right","06/11/1984",32,"ST"
895,"Robert Huth","Germany","NULL","NULL","Leicester City","LCB",6,"07/01/2015",2018,78,"191 cm","88 kg","Right","08/18/1984",32,"CB"
